iotkey,tripid,tripstarttime,tripendtime,tripdistance,clat,clon,tripmaxacc,tripmaxacctime
11045_SO55973_222,afc005cc-fb17-4df2-910e-7ddbfa649788,5/30/2013 22:19,5/30/2013 23:11,14.71300004,-33.96824197,151.2217877,10,5/30/2013 22:33
11013_SO74908_222,36a1f09f-fac9-4dbd-aa81-414de8612a45,5/30/2013 10:41,5/30/2013 10:44,0.629999999,44.55353127,-122.8727116,9.5,5/30/2013 10:41
11013_SO74908_222,cac6059b-d2de-44f7-9c54-b1a7e667cfe4,5/26/2013 10:56,5/26/2013 10:57,0.034000002,44.55447388,-122.8914223,3.099999905,5/26/2013 10:57
11013_SO74908_222,23ec87c8-4365-4129-b4c0-d3ae09d6d8f4,5/24/2013 1:20,5/24/2013 1:20,0,44.55041885,-122.8756485,0,5/24/2013 1:20
11013_SO74908_222,0c6e7feb-0407-4908-9c4c-235aa0d7b120,5/23/2013 1:24,5/23/2013 1:24,0,44.5448494,-122.8908005,0,5/23/2013 1:24
11045_SO55973_222,ac2789d0-ca52-4eef-8d51-436591008ed2,5/22/2013 7:52,5/22/2013 8:31,9.041000053,-33.96875065,151.2241211,10,5/22/2013 8:15
11066_SO66656_222,09a9f60a-9070-4594-ac4d-e3ffe35d9cab,5/20/2013 9:45,5/20/2013 10:18,8.456000015,44.53750491,-122.8912643,10,5/20/2013 9:49
11013_SO74908_222,dded23d2-c594-4a95-add7-05ee5b1aa662,5/19/2013 22:02,5/19/2013 22:11,1.955000008,44.54768768,-122.8939555,9.899999619,5/19/2013 22:06
11013_SO74908_222,31d0cd7d-30ac-4af0-89e8-7bb6c85c9565,5/18/2013 16:00,5/18/2013 16:00,0,44.53424072,-122.893837,0,5/18/2013 16:00
11045_SO55973_222,3dfeee79-29d8-46ff-b7cc-ce37952ed984,5/17/2013 8:51,5/17/2013 9:15,10.522,-33.96613579,151.22544,10,5/17/2013 9:10
11013_SO74908_222,a3565cb5-3da5-4451-bb47-4246106d0131,5/16/2013 10:54,5/16/2013 10:59,0.710000003,44.5519589,-122.8796327,9.899999619,5/16/2013 10:57
11013_SO74908_222,7da3f20a-5984-4641-9d3b-b00f4d9e439f,5/14/2013 16:13,5/14/2013 16:13,0,44.53950882,-122.8983078,0,5/14/2013 16:13
11013_SO74908_222,83cf24db-189c-4832-aa0a-5e056e903132,5/14/2013 3:52,5/14/2013 3:52,0,44.54056168,-122.8762512,0,5/14/2013 3:52
11066_SO66656_222,e8ad4485-a946-45f5-ac81-8690ff8d27ce,5/12/2013 10:47,5/12/2013 11:17,10.05500001,44.52207313,-122.9160965,9.899999619,5/12/2013 11:13
11013_SO74908_222,6bab5c79-ce0e-4a81-9682-90fd661890b8,5/11/2013 17:37,5/11/2013 17:37,0,44.53366089,-122.8956985,0,5/11/2013 17:37
11045_SO55973_222,2ad56816-47ed-456f-9e83-ab5f8dff6793,5/11/2013 13:45,5/11/2013 14:22,10.89800001,-33.96668071,151.210775,10,5/11/2013 13:53
11013_SO74908_222,68a32a4c-9f70-43ab-9671-28e07f085e76,5/10/2013 17:58,5/10/2013 18:05,0.987000003,44.52788219,-122.900769,9.5,5/10/2013 18:02
11013_SO74908_222,16f2c5de-0b99-46fd-bb48-0afc4891f58e,5/7/2013 13:58,5/7/2013 13:58,0,44.56362915,-122.8975983,0,5/7/2013 13:58
11013_SO74908_222,667bfc13-0f53-456b-a84a-05cfee32755b,5/5/2013 13:40,5/5/2013 13:44,1.013,44.54579681,-122.900947,9.899999619,5/5/2013 13:40
11045_SO55973_222,dae38267-d972-4b39-9339-3c8d9a039d33,5/5/2013 4:40,5/5/2013 5:01,5.4,-33.96730426,151.2114899,10,5/5/2013 4:41
11013_SO74908_222,650b32f8-dd21-4139-a6b3-1450b13be0e6,5/4/2013 16:42,5/4/2013 16:46,0.945000006,44.55291225,-122.8943383,8.800000191,5/4/2013 16:42
11066_SO66656_222,3a327074-d52b-4c5b-99f3-0a50ee2208c6,5/1/2013 19:12,5/1/2013 19:45,9.895000027,44.54522237,-122.9222239,10,5/1/2013 19:18
11013_SO74908_222,a91792a6-f293-4795-8a9f-5082272386d1,5/1/2013 17:46,5/1/2013 17:46,0,44.54605865,-122.8896637,0,5/1/2013 17:46
11013_SO74908_222,dc801d7a-0f21-4d35-8b45-d7b3520a2a97,4/29/2013 8:17,4/29/2013 8:18,0.184999999,44.54472656,-122.8982269,8.5,4/29/2013 8:17
11013_SO74908_222,f8389b91-3fa7-4bc3-83db-394d143d2b27,4/25/2013 23:02,4/25/2013 23:02,0,44.55031967,-122.8996429,0,4/25/2013 23:02
11066_SO66656_222,9a55d3f0-bf56-4473-b6b3-cccc30af7854,4/25/2013 12:58,4/25/2013 13:36,12.98200005,44.53755286,-122.9257145,10,4/25/2013 13:09
11045_SO55973_222,30dbeb3b-a366-4cdb-b744-5b13b3d811c3,4/24/2013 15:32,4/24/2013 16:02,7.659000028,-33.96196394,151.2284432,9.899999619,4/24/2013 15:47
11013_SO74908_222,124139b3-a11a-4ce6-9746-0bc65d81306b,4/22/2013 6:04,4/22/2013 6:04,0,44.53961945,-122.9119263,0,4/22/2013 6:04
11066_SO66656_222,d3224c9c-3a38-45d1-aee3-a2e5dccb4fe4,4/17/2013 14:20,4/17/2013 14:45,7.304999989,44.53509422,-122.8915591,9.800000191,4/17/2013 14:35
11013_SO74908_222,42a34b22-bd14-4742-af91-cb4578bc5a21,4/16/2013 14:53,4/16/2013 14:53,0,44.54238892,-122.8824234,0,4/16/2013 14:53
11045_SO55973_222,65a6ea32-58e2-438a-b39f-424d83cd1e69,4/15/2013 19:02,4/15/2013 19:34,11.60700004,-33.95794232,151.1894726,9.800000191,4/15/2013 19:03
11013_SO74908_222,ac049c01-dba2-41cf-9890-6b9824e80fcd,4/15/2013 3:55,4/15/2013 3:55,0,44.55760956,-122.9000015,0,4/15/2013 3:55
11066_SO66656_222,07e287e4-d9bc-4013-8098-ce7f60d642e5,4/9/2013 10:37,4/9/2013 11:05,8.139999993,44.53171564,-122.9223579,9.899999619,4/9/2013 10:48
11045_SO55973_222,bd91c8af-2776-4436-8105-6a4d26c3b4e1,4/8/2013 12:32,4/8/2013 13:03,10.59700005,-33.96924782,151.2130688,10,4/8/2013 13:00
11013_SO74908_222,74d54132-2032-4057-a9f1-551697a1a2e7,4/5/2013 15:58,4/5/2013 16:07,1.954000013,44.54936132,-122.886454,9.600000381,4/5/2013 16:07
11066_SO66656_222,f82f0fed-96fa-41ed-af4e-61b58facbc45,4/2/2013 2:00,4/2/2013 2:17,5.510000002,44.54419648,-122.892605,9.899999619,4/2/2013 2:13
11013_SO74908_222,f7d613ea-7487-4af2-ad30-b6a3e318de20,3/30/2013 2:34,3/30/2013 2:38,0.924000006,44.53886276,-122.9049197,10,3/30/2013 2:36
11045_SO55973_222,de1a2aae-f6d3-45b7-bbfd-e4504ab054e2,3/28/2013 8:49,3/28/2013 9:07,6.892999982,-33.96710384,151.2078143,10,3/28/2013 9:04
11013_SO74908_222,11123ab9-ec18-4138-b7a5-b27b49813389,3/25/2013 16:25,3/25/2013 16:29,0.831999995,44.55194791,-122.8933315,9.800000191,3/25/2013 16:29
11066_SO66656_222,c1ecbf9a-d019-44b2-8228-dd038465dfa2,3/22/2013 22:32,3/22/2013 22:47,5.143999979,44.5531401,-122.9169051,10,3/22/2013 22:47
11013_SO74908_222,44bd35ca-f6e8-48e8-bfec-f1e307d9476a,3/22/2013 15:11,3/22/2013 15:15,0.789000003,44.55180704,-122.8872019,9.699999809,3/22/2013 15:14
11013_SO74908_222,7b965a27-685c-4c51-882e-4e5159fa2dec,3/20/2013 9:02,3/20/2013 9:06,0.768000001,44.5371447,-122.882713,10,3/20/2013 9:04
11066_SO66656_222,3d4fb6d5-cae2-4bad-8160-722ebe61bc67,3/16/2013 9:39,3/16/2013 10:05,7.523000013,44.5262193,-122.9120954,10,3/16/2013 9:54
11045_SO55973_222,385e2e74-5d9c-4b60-b347-a12241c61e14,3/14/2013 13:54,3/14/2013 14:15,6.124000028,-33.96378208,151.2192926,9.899999619,3/14/2013 13:55
11013_SO74908_222,a72f5222-9065-48aa-b130-db1901e0dc06,3/11/2013 15:31,3/11/2013 15:31,0,44.55062866,-122.8809128,0,3/11/2013 15:31
11066_SO66656_222,b9eefc23-d2c3-44b9-ae5c-b2fd663e7811,3/9/2013 4:40,3/9/2013 5:01,6.691000015,44.54764668,-122.9084143,10,3/9/2013 4:52
11013_SO74908_222,df1a1067-e23d-4ff5-a752-e24844de54f8,3/7/2013 11:00,3/7/2013 11:09,1.957000015,44.54139109,-122.8862127,9.899999619,3/7/2013 11:03
11013_SO74908_222,c1017df9-6521-4dcc-bb60-1555a545a11c,3/6/2013 10:57,3/6/2013 11:01,1.072000016,44.55011848,-122.9028979,9.600000381,3/6/2013 10:58
11013_SO74908_222,f8e79bc6-1ed9-4c6f-abfb-db59096d963d,3/5/2013 1:25,3/5/2013 1:27,0.236000001,44.53567505,-122.9004339,9.899999619,3/5/2013 1:26
11066_SO66656_222,aa4f0700-2ff8-4bb6-a3d0-92c7a0515b09,3/3/2013 4:53,3/3/2013 5:18,8.61900004,44.54680903,-122.9216816,9.899999619,3/3/2013 5:06
11013_SO74908_222,3a89fcea-63ec-418f-bdd2-1a7942495002,3/1/2013 23:36,3/1/2013 23:40,0.621000001,44.53334411,-122.8821583,8,3/1/2013 23:39
11013_SO74908_222,4f6dcb18-264a-44a1-bf6d-36414119c729,3/1/2013 12:59,3/1/2013 12:59,0,44.5547905,-122.9095917,0,3/1/2013 12:59
11013_SO74908_222,b5c60ea5-5558-45ab-af0e-acc45d5c2a68,2/28/2013 13:25,2/28/2013 13:29,0.568999998,44.53181972,-122.9156949,9.399999619,2/28/2013 13:28
11045_SO55973_222,e3940693-14d4-41a3-b66a-74cd404292be,2/26/2013 21:16,2/26/2013 21:41,7.766000044,-33.96168752,151.236126,10,2/26/2013 21:32
11013_SO74908_222,d1068d38-f174-40a9-b8ca-0e86a4a432a2,2/24/2013 12:01,2/24/2013 12:01,0,44.55686951,-122.8977509,0,2/24/2013 12:01
11045_SO55973_222,079d3570-b482-42b2-a783-20daa61094d8,2/23/2013 17:20,2/23/2013 17:53,9.766000031,-33.97844064,151.2317286,9.899999619,2/23/2013 17:44
11066_SO66656_222,c7f65d1b-5197-4d8a-89d9-8e130034522a,2/22/2013 19:37,2/22/2013 20:21,14.61100002,44.52112878,-122.9030747,10,2/22/2013 19:46
11013_SO74908_222,8e3c3f3e-0066-4409-9f59-298c6fd66db1,2/21/2013 14:44,2/21/2013 14:44,0,44.54851151,-122.905571,0,2/21/2013 14:44
11013_SO74908_222,3455125a-9538-4aa8-9553-d37fbef53e51,2/19/2013 22:17,2/19/2013 22:17,0,44.52841187,-122.8937607,0,2/19/2013 22:17
11013_SO74908_222,67cf2aa7-45de-45fb-8083-20787ef5d048,2/18/2013 16:32,2/18/2013 16:32,0,44.54700089,-122.896492,0,2/18/2013 16:32
11013_SO74908_222,d1844e44-ae29-46b1-974a-02cfdf4a6770,2/16/2013 5:40,2/16/2013 5:40,0.090999998,44.54209646,-122.8894246,8,2/16/2013 5:40
11066_SO66656_222,99c17688-dcd0-4a4d-8a9e-0e7a8811ff4c,2/15/2013 23:21,2/16/2013 0:12,11.62500002,44.55267111,-122.9251207,10,2/15/2013 23:21
11013_SO74908_222,ccc45ed1-a1e7-44c8-9569-03e4dab04937,2/13/2013 16:47,2/13/2013 16:48,0.415000007,44.5303009,-122.8955055,9.899999619,2/13/2013 16:48
11045_SO55973_222,97262dd8-36e4-4c77-baff-f5333045955f,2/13/2013 3:19,2/13/2013 3:59,11.46600004,-33.97390772,151.2062414,10,2/13/2013 3:46
11013_SO74908_222,f8a1efbd-c63f-43d4-a990-05aee3db489d,2/12/2013 16:00,2/12/2013 16:04,0.450999997,44.54008547,-122.8850972,9.199999809,2/12/2013 16:01
11013_SO74908_222,8b004d1a-82bb-41dc-bc51-a2bf7343b965,2/9/2013 3:03,2/9/2013 3:04,0.179000001,44.54840197,-122.8911144,8.399999619,2/9/2013 3:03
11013_SO74908_222,090d41e0-9b7f-48f4-beac-fd49728e8945,2/6/2013 23:15,2/6/2013 23:18,0.581000004,44.55516383,-122.9014018,9.300000191,2/6/2013 23:17
11013_SO74908_222,d81553c3-5a54-4723-9009-ff79724ffe5f,2/4/2013 19:26,2/4/2013 19:30,0.915999997,44.55583543,-122.8939224,9.899999619,2/4/2013 19:26
11013_SO74908_222,52116eb2-1014-4cd1-a3ec-beb461c99ad1,2/3/2013 22:51,2/3/2013 22:51,0,44.54130936,-122.9002686,0,2/3/2013 22:51
11066_SO66656_222,66061a20-ba77-40f9-85a9-e9555625f968,2/3/2013 12:38,2/3/2013 13:01,8.600000005,44.5503931,-122.9199536,10,2/3/2013 12:59
11013_SO74908_222,63142189-abf6-493b-9903-775a5455494f,2/3/2013 4:05,2/3/2013 4:05,0,44.54169846,-122.9106064,0,2/3/2013 4:05
11013_SO74908_222,9a9064c7-6857-4397-81ad-021fa86559d6,2/2/2013 13:04,2/2/2013 13:04,0,44.54153824,-122.9092178,0,2/2/2013 13:04
11013_SO74908_222,b1cb29a1-50c0-49eb-8221-5aff55cc59dd,1/30/2013 4:35,1/30/2013 4:42,1.664000005,44.54584664,-122.8965329,9.699999809,1/30/2013 4:41
11045_SO55973_222,cc06f485-c99a-4e7b-aa1b-9c8b188b1c57,1/28/2013 11:22,1/28/2013 11:54,11.01200004,-33.95979735,151.2238627,10,1/28/2013 11:46
11013_SO74908_222,9e92739b-63be-4c56-8166-6f296e913902,1/27/2013 19:35,1/27/2013 19:36,0.282999998,44.54413901,-122.907152,7.699999809,1/27/2013 19:36
11013_SO74908_222,9ed002d0-d26f-4c60-b646-1ff3386a3ed2,1/25/2013 21:35,1/25/2013 21:36,0.296999998,44.5454278,-122.8972473,5.699999809,1/25/2013 21:35
11066_SO66656_222,18ed59bd-ac16-44cf-9425-1f8a4e4168b0,1/24/2013 22:23,1/24/2013 22:47,8.701000001,44.56312104,-122.9251757,10,1/24/2013 22:36
11013_SO74908_222,5e7fb2e7-ad37-4f0e-8951-1c37c5cc09ad,1/22/2013 21:05,1/22/2013 21:09,0.970000008,44.54928457,-122.8958332,9.899999619,1/22/2013 21:07
11013_SO74908_222,90985567-9f94-4245-a71d-1cf6dc7dfa51,1/20/2013 15:29,1/20/2013 15:30,0.398999996,44.50761909,-122.8963173,8.800000191,1/20/2013 15:29
11045_SO55973_222,2c472416-6a04-4ad9-b982-9890125c0bd1,1/17/2013 9:57,1/17/2013 10:15,7.679000007,-33.96127576,151.2456999,10,1/17/2013 10:09
11013_SO74908_222,f3a15f77-311d-4789-ac76-1ed561a9cbca,1/15/2013 7:45,1/15/2013 7:45,0,44.54404068,-122.8859406,0,1/15/2013 7:45
11066_SO66656_222,14d42e34-226b-479b-97fb-065d06e8d73f,1/13/2013 5:28,1/13/2013 5:55,8.512000002,44.54900541,-122.9117345,9.699999809,1/13/2013 5:41
11013_SO74908_222,ac1c5d13-8620-4475-8032-5786bc2c15f6,1/11/2013 2:58,1/11/2013 3:00,0.389999999,44.53365385,-122.9093675,9.899999619,1/11/2013 2:59
11045_SO55973_222,ac7fd92d-3656-4941-b67e-b9b25074cc4c,1/10/2013 0:13,1/10/2013 0:37,7.891000025,-33.97120802,151.2072792,9.800000191,1/10/2013 0:29
11013_SO74908_222,038e876f-3e12-43ae-8e72-696a4a5f3bed,1/9/2013 6:27,1/9/2013 6:30,0.689999996,44.55262718,-122.8934528,9.399999619,1/9/2013 6:28
11013_SO74908_222,e0900d32-fd21-4c79-be51-8839bf836973,1/8/2013 8:04,1/8/2013 8:04,0,44.54125977,-122.9003601,0,1/8/2013 8:04
11066_SO66656_222,41b9c4f1-f840-498f-9731-229c53c34ad1,1/8/2013 1:55,1/8/2013 1:56,0.333999999,44.54606035,-122.8943159,6.800000191,1/8/2013 1:56
11013_SO74908_222,eef51796-8135-4e14-82f9-cf81c1636c57,1/4/2013 10:50,1/4/2013 10:50,0.035999998,44.53836441,-122.8889008,7.800000191,1/4/2013 10:50
11013_SO74908_222,0f830ef1-f376-4c4c-aba0-054a2b6fb5a1,12/31/2012 14:21,12/31/2012 14:23,0.300000003,44.54883321,-122.9082294,9.399999619,12/31/2012 14:22
11045_SO55973_222,654f3161-c274-4508-b6d4-11db790e3afd,12/28/2012 8:11,12/28/2012 8:33,6.775000017,-33.95553951,151.2303366,10,12/28/2012 8:13
11066_SO66656_222,50f400ba-a2cc-4778-8736-1d5225289033,12/28/2012 1:52,12/28/2012 2:13,6.042000018,44.55012399,-122.9249736,10,12/28/2012 1:53
11013_SO74908_222,c2148f1b-86c0-408a-9776-e2bb767ab714,12/23/2012 18:06,12/23/2012 18:10,0.931000007,44.54611397,-122.9107373,7.900000095,12/23/2012 18:08
11045_SO55973_222,657a2359-54db-4170-8c52-91a1ba55e7d6,12/22/2012 11:59,12/22/2012 12:36,11.30600005,-33.97921092,151.241103,10,12/22/2012 12:25
11013_SO74908_222,4e8a2f21-14d5-468d-8918-d13be6cd8692,12/20/2012 9:09,12/20/2012 9:09,0,44.55382919,-122.9094696,0,12/20/2012 9:09
11013_SO74908_222,776ed91c-4f3a-4d19-80b1-48342a38da23,12/19/2012 10:45,12/19/2012 10:48,0.587999998,44.5301798,-122.9021801,9.5,12/19/2012 10:45
11066_SO66656_222,bb5d1ef8-b6de-4b1d-bfa1-d87bab712ff7,12/16/2012 8:13,12/16/2012 8:35,8.020000055,44.53880809,-122.923779,9.899999619,12/16/2012 8:25
11045_SO55973_222,7ea6fdfb-50cc-457b-b3ef-65b81f71e1cd,12/14/2012 21:31,12/14/2012 21:55,7.582000013,-33.96704039,151.2405003,9.899999619,12/14/2012 21:34
11013_SO74908_222,d58682f2-e9e4-4693-a504-f157623838f7,12/11/2012 20:06,12/11/2012 20:07,0.267000005,44.53280735,-122.9136639,10,12/11/2012 20:06
11013_SO74908_222,b72d0a8a-8d54-424a-8891-e6b00a284ced,12/10/2012 22:01,12/10/2012 22:07,1.26700001,44.55065356,-122.9132152,9.899999619,12/10/2012 22:04
11013_SO74908_222,c18c4504-bc15-4ba1-a685-32f4ec79ae9a,12/10/2012 4:48,12/10/2012 4:48,0,44.54256058,-122.8968887,0,12/10/2012 4:48
11013_SO74908_222,a950e92c-6ed0-4c09-b911-3202858cbcd2,12/9/2012 17:41,12/9/2012 17:45,0.708000002,44.54542189,-122.8877957,9.399999619,12/9/2012 17:44
11013_SO74908_222,340798ad-283b-4e6d-86ca-cfaa548cd97a,12/8/2012 7:52,12/8/2012 7:52,0,44.54711914,-122.8984833,0,12/8/2012 7:52
11045_SO55973_222,effe031d-3d30-471c-9b9f-97650c633c1d,12/7/2012 20:35,12/7/2012 21:10,8.423000018,-33.96745896,151.2041176,9.899999619,12/7/2012 20:49
11066_SO66656_222,e0584388-cff9-4ce3-b15e-317b2bb57a46,12/6/2012 7:48,12/6/2012 8:04,5.028000001,44.54930924,-122.9180322,10,12/6/2012 7:52
11013_SO74908_222,d23d5cb8-5428-49cc-a33b-d5b225eabd01,12/5/2012 5:49,12/5/2012 5:52,0.737000007,44.544332,-122.8928608,9.300000191,12/5/2012 5:52
11013_SO74908_222,3346d2ee-561b-4e99-a084-be093be40be1,12/3/2012 16:31,12/3/2012 16:31,0,44.53691864,-122.8875885,0,12/3/2012 16:31
11045_SO55973_222,c3992bfe-f8ac-45e5-901e-f0fc7046ab67,12/3/2012 2:27,12/3/2012 2:58,9.481000034,-33.96511608,151.2330414,9.899999619,12/3/2012 2:29
11013_SO74908_222,00713b98-1b7f-4e98-bc33-51f2373f3f8d,11/29/2012 14:06,11/29/2012 14:13,1.797000006,44.56660521,-122.8926966,9.899999619,11/29/2012 14:08
11066_SO66656_222,5da723a3-608c-439e-a8db-39240a0a0140,11/28/2012 0:43,11/28/2012 0:57,4.50800002,44.54203237,-122.9044239,10,11/28/2012 0:53
11045_SO55973_222,b38a8004-bc92-4aa9-9183-5477efe4c7a6,11/27/2012 15:10,11/27/2012 15:34,7.355000017,-33.96805398,151.2242406,9.800000191,11/27/2012 15:12
11013_SO74908_222,10299cce-839b-48dd-9710-7df5a8d5be72,11/26/2012 22:55,11/26/2012 22:55,0,44.53771973,-122.8941574,0,11/26/2012 22:55
11013_SO74908_222,3a3182c3-259e-45b8-882c-612715b9e362,11/25/2012 13:58,11/25/2012 14:11,2.371000007,44.54020608,-122.8997215,10,11/25/2012 14:08
11013_SO74908_222,7ef36b11-a575-4f55-9c88-911da6f6c7d9,11/22/2012 10:18,11/22/2012 10:18,0,44.52494049,-122.9115829,0,11/22/2012 10:18
11045_SO55973_222,e9b48a93-08e8-4af3-b2b8-5ac9350849e5,11/18/2012 15:24,11/18/2012 15:37,4.534999996,-33.96922084,151.2272884,9.899999619,11/18/2012 15:31
11013_SO74908_222,2e084967-68c4-4800-9a47-e0699ad0276a,11/18/2012 13:36,11/18/2012 13:36,0,44.54706955,-122.9037094,0,11/18/2012 13:36
11013_SO74908_222,43658c99-9d97-44e1-9e90-b771ec998d56,11/17/2012 23:26,11/17/2012 23:26,0,44.54861832,-122.8943481,0,11/17/2012 23:26
11066_SO66656_222,32051c9b-6430-4a5c-a44d-b2fc3ad80ef3,11/17/2012 8:07,11/17/2012 8:19,4.69500003,44.55296212,-122.9056092,9.899999619,11/17/2012 8:08
11013_SO74908_222,5c4d8110-3469-4d9d-b80f-bca7be6f5fab,11/14/2012 0:42,11/14/2012 0:42,0,44.54182053,-122.8985519,0,11/14/2012 0:42
11045_SO55973_222,e8696fbc-cb68-4582-9894-0b25e6bcf59e,11/13/2012 13:39,11/13/2012 14:03,9.829000015,-34.00114798,151.2349329,10,11/13/2012 13:46
11013_SO74908_222,5112b060-eece-422f-9b3e-e3e7b97696a1,11/11/2012 19:06,11/11/2012 19:08,0.365000002,44.55610137,-122.8919546,8.100000381,11/11/2012 19:07
11066_SO66656_222,2ff3e2d6-b2a3-421e-b61d-fdc94780e6f9,11/10/2012 11:54,11/10/2012 12:17,7.881000016,44.54910696,-122.8880609,9.899999619,11/10/2012 12:13
11045_SO55973_222,d055e051-3f5b-4787-bb19-00cb201eea9d,11/9/2012 23:25,11/9/2012 23:46,7.463000009,-33.97660263,151.2182727,9.699999809,11/9/2012 23:45
11013_SO74908_222,0a157d89-8493-40f1-a714-a0d412f73143,11/9/2012 1:58,11/9/2012 1:58,0,44.53976822,-122.9026794,0,11/9/2012 1:58
11013_SO74908_222,5878f959-2db4-41a0-bcb9-cee32ab3703d,11/6/2012 11:30,11/6/2012 11:33,0.415000001,44.54858037,-122.8849588,9.699999809,11/6/2012 11:31
11013_SO74908_222,77ff1070-c8c0-4505-8091-1e296a1a9a7a,11/4/2012 19:31,11/4/2012 19:42,2.876999997,44.54563215,-122.8935036,9.899999619,11/4/2012 19:32
11045_SO55973_222,b7874427-1fbd-49d7-aa32-6e1c80c9cf29,11/3/2012 15:52,11/3/2012 16:12,6.365000011,-33.96000278,151.2170219,10,11/3/2012 16:05
11013_SO74908_222,26e542b1-ae6a-4aa5-b318-66290fa0952e,11/3/2012 12:37,11/3/2012 12:37,0,44.52524185,-122.9042816,0,11/3/2012 12:37
11013_SO74908_222,52b8082f-00d0-4a60-96ec-f6446be802ea,11/2/2012 6:51,11/2/2012 6:57,1.413000004,44.52918699,-122.9020434,8.699999809,11/2/2012 6:52
11066_SO66656_222,6d57d175-3fc5-434f-a76f-15d3cf7318c1,11/2/2012 3:16,11/2/2012 3:42,9.811000083,44.51487329,-122.9011849,10,11/2/2012 3:36
11013_SO74908_222,296cb11a-33a7-4c45-908e-89a1e17d24ca,11/1/2012 3:37,11/1/2012 4:00,4.462000011,44.55760233,-122.8853425,10,11/1/2012 3:59
11013_SO74908_222,75d219c2-b809-4a83-ae98-c57dfbdfd5d3,10/31/2012 16:45,10/31/2012 16:45,0,44.53543854,-122.8980484,0,10/31/2012 16:45
11013_SO74908_222,81eebe3a-c2d7-412f-8f9b-322eae52ac9d,10/30/2012 21:52,10/30/2012 21:54,0.517000005,44.5490887,-122.8898122,9.300000191,10/30/2012 21:53
11045_SO55973_222,41aa9f93-ef05-421e-b166-f8166c93c300,10/29/2012 0:10,10/29/2012 0:42,8.936999992,-33.96415339,151.2179738,9.899999619,10/29/2012 0:33
11013_SO74908_222,1a71d184-2a27-4a76-841d-29d2cb332c46,10/27/2012 8:17,10/27/2012 8:20,0.66100001,44.54117885,-122.8953906,9.899999619,10/27/2012 8:19
11066_SO66656_222,4b201f7a-dc47-44b7-bfa0-185d9732302e,10/24/2012 17:47,10/24/2012 18:41,13.00600004,44.55090527,-122.9122444,10,10/24/2012 18:20
11045_SO55973_222,1ba2af2f-0b8b-4889-9179-ce68e8459a0b,10/23/2012 5:09,10/23/2012 5:42,8.820000023,-33.94766212,151.2108709,9.899999619,10/23/2012 5:40
11066_SO66656_222,59b0f1f1-bbe9-4120-b42d-e0c3b5fe6bd1,10/21/2012 15:48,10/21/2012 16:27,12.65100001,44.5261678,-122.8922041,9.899999619,10/21/2012 16:01
11013_SO74908_222,caa3bd32-b3c6-40e2-8132-22e4be2417ef,10/21/2012 13:54,10/21/2012 13:56,0.488,44.57520703,-122.9001269,9.399999619,10/21/2012 13:56
11013_SO74908_222,dba0c18a-613b-4252-91be-c0175c88a05d,10/17/2012 16:54,10/17/2012 17:00,1.012000017,44.5359929,-122.8851202,10,10/17/2012 16:56
11045_SO55973_222,db522a10-7535-435a-9df3-82060e7f7660,10/15/2012 22:28,10/15/2012 23:02,11.41100005,-33.96521439,151.2159102,10,10/15/2012 22:51
11013_SO74908_222,4be137fe-6e38-4e6a-8ee9-9cd4b75c8417,10/15/2012 10:56,10/15/2012 10:56,0,44.55236816,-122.8989792,0,10/15/2012 10:56
11013_SO74908_222,4849025d-4a9d-4967-a4ec-4af70c21ddf6,10/14/2012 12:09,10/14/2012 12:09,0,44.54553986,-122.9034576,0,10/14/2012 12:09
11013_SO74908_222,a93a6e77-4def-413a-9ddb-ee97f1813a3c,10/14/2012 4:07,10/14/2012 4:07,0,44.54941177,-122.8967819,0,10/14/2012 4:07
11013_SO74908_222,1adcab7b-0320-4042-bc55-3685acb2672e,10/13/2012 3:27,10/13/2012 3:27,0,44.5520401,-122.8967209,0,10/13/2012 3:27
11045_SO55973_222,8c80a316-39ad-4f0a-9304-8075e1b33e64,10/9/2012 10:00,10/9/2012 10:25,9.40900003,-33.96991514,151.2127997,10,10/9/2012 10:12
11013_SO74908_222,a2c44fa0-68ab-4410-8265-37279934ab02,10/8/2012 16:03,10/8/2012 16:04,0.128999997,44.54342041,-122.9076996,6.400000095,10/8/2012 16:04
11066_SO66656_222,5ac5de3b-7829-4ad3-a04d-ee17e638c67c,10/7/2012 11:14,10/7/2012 11:36,7.113000024,44.55135822,-122.9081121,9.899999619,10/7/2012 11:22
11013_SO74908_222,13cc69c2-6e38-4447-b672-ef4d987a749e,10/4/2012 7:58,10/4/2012 8:04,1.326000005,44.53653667,-122.8990334,9.899999619,10/4/2012 8:03
11013_SO74908_222,d6446307-e09d-4db8-aad8-65c24656a458,10/2/2012 3:05,10/2/2012 3:05,0,44.54732895,-122.8740921,0,10/2/2012 3:05
11066_SO66656_222,f1eae082-d831-464b-9ad4-e1aa8626f364,10/1/2012 4:21,10/1/2012 4:46,7.110000012,44.53937237,-122.9157534,10,10/1/2012 4:31
11013_SO74908_222,b0c728bd-63f5-45d1-bdc2-72b7098c767a,9/29/2012 9:19,9/29/2012 9:23,0.984999999,44.52992982,-122.9249288,9,9/29/2012 9:21
11045_SO55973_222,65d7097b-a6fe-43fa-9f79-8f9553094404,9/26/2012 5:40,9/26/2012 5:58,6.947000017,-33.97185277,151.2144857,9.899999619,9/26/2012 5:49
